Participant,Event Duration [ms],Saccade Start Position X [px],Saccade Start Position Y [px],Saccade End Position X [px],Saccade End Position Y [px],Saccade Amplitude [°],Saccade Acceleration Average [°/s²],Saccade Acceleration Peak [°/s²],Saccade Deceleration Peak [°/s²],Saccade Velocity Average [°/s],Saccade Velocity Peak [°/s],Saccade Peak Velocity at [%],Label
calvin,32.9,778.2,708.5,790.1,705.6,0.6,1189.8,2032.7,347,18,34,50.5,Y
calvin,33,786.2,711.7,805.7,714.2,1,1725.1,2726.4,723.8,32.1,54.7,50.3,Y
calvin,49.8,794.4,693.5,762.2,701.1,1.5,1355.5,2747.3,598.7,31.7,48.2,33.3,Y
calvin,66.4,761.1,703,797,700.2,1.8,1174.1,1906.2,449.3,22.5,42.5,50.1,Y
calvin,49.5,796.9,697.8,814.5,696.8,0.8,1172.3,1270.4,1021.2,20.7,33.2,66.8,Y
calvin,66.3,809,703.2,692.8,731.4,5.6,6190.5,13755.2,6,84.5,243.1,50.3,Y
calvin,49.6,524.4,807.9,474.6,824.6,2.2,7279.9,10568,1689.5,61.6,160,33.5,Y
calvin,66.3,496,800.7,613.4,783.3,5.2,6896.9,12239.5,1178.7,88.2,241.1,49.6,Y
calvin,50.2,606.4,769.6,641.3,756.3,1.7,2142.8,5571.3,179.5,36.6,98,66.8,Y
calvin,66.4,638.6,756.7,557.8,753,3.6,3401.9,6330.3,219.6,57.3,117.6,49.9,Y
calvin,32.7,843.1,698.2,871.1,709,1.5,3393.3,5791.4,995.1,47.8,84.8,49.8,Y
calvin,66.4,819.7,707.4,784.9,714.3,1.6,876,1739.4,188.1,28.5,52.9,74.9,Y
calvin,49.9,769.8,716,824.6,706.1,2.7,4352.4,7201.2,695.8,52.7,118.7,33.4,Y
calvin,66.4,816.4,715.1,755.4,730.1,2.6,3638.6,7880.7,407.8,46.6,132.7,49.9,Y
calvin,33.3,754.2,730.9,762.4,751.6,1.1,2075.7,3446.7,704.8,34.6,62,49.7,Y
calvin,33.2,756.9,745,726.1,751,1.4,2896.5,4945.2,847.7,46.5,87.4,49.9,Y
calvin,49.7,726.5,752.3,780,720,2.9,2353,3706,0.3,58.7,114,66.9,Y
calvin,49.9,783.8,717.2,803.2,707.7,0.9,1090.2,1474.3,454.1,22.1,41.2,66.7,Y
calvin,49.8,799.3,708.6,728.6,736.2,3.3,2658.8,6313.4,691.7,72.6,106.9,66.5,Y
calvin,66.2,753.2,718.6,797.6,698.6,2.3,2582.5,6983.9,145.4,45.5,121.9,74.4,Y
calvin,32.9,798.9,703.2,811.1,701.9,0.5,1215.5,1568.9,862.1,21.8,34.1,50.5,Y
calvin,33.3,810.7,704.7,813.7,692.3,0.5,1599.8,2354,845.6,21.6,35.2,50.3,Y
calvin,66.2,813,694,714.3,740.3,4.8,5648,11419.6,2.4,76.3,187.2,50.5,Y
calvin,50.1,715.5,736.6,735.6,757,1.3,1913.4,5144.6,293.6,29.2,82.4,66.3,Y
calvin,49.9,733.2,763,718.3,763.3,0.7,984.4,1255.9,689.9,16.2,30.9,66.7,Y
calvin,49.7,723.2,754,762.5,728.7,2.1,4381.4,6135,948.5,50.3,113.1,33.8,Y
calvin,33.1,761.7,728.5,794.3,717.7,1.6,3079.6,5859.8,299.5,50,96.1,49.7,Y
calvin,49.8,792,715,722.2,729.5,3.2,2962.2,4389.3,769.9,67.6,129.4,66.6,Y
calvin,33.2,728.9,726.6,758.1,735.2,1.4,2685.3,4922.7,447.9,45.9,84.4,50.1,Y
calvin,49.8,762.1,734.7,783.3,750.5,1.3,2408.6,3789.9,94,25.5,64,33.3,Y
calvin,49.4,784.7,710.9,729.9,724.5,1.8,2097.1,4372.4,611.6,55.4,86.5,66.8,Y
calvin,49.7,732.9,721.1,772.2,758.2,2.5,2387.2,4367.3,332.6,50.9,111.5,66.5,Y
calvin,49.8,781.8,738.5,763.3,741,0.8,853.4,1681.5,235.4,19.6,39.8,66.7,Y
calvin,32.9,766,743.6,777.9,739.1,0.3,1245.8,2263.5,228.1,19.7,34.8,51.2,Y
calvin,49.8,776.8,737.9,780.5,719.6,0.8,1288.5,2337.4,284.1,18.3,36.1,33.4,Y
calvin,33.2,780.7,723,796.9,719.8,0.7,1367.3,2639.2,95.5,24,45.9,50.1,Y
calvin,49.8,795.3,718.7,803.1,701.4,0.9,935.8,1561.3,181.5,18.9,36.8,67.2,Y
calvin,50.1,801.2,705.4,769.6,739.9,2,1722.2,2903.4,561.7,44.5,78.5,66.3,Y
calvin,49.8,768.6,738.9,756.5,760.3,1,962.9,1544.7,363.1,24,46.7,67.3,Y
calvin,50.1,758.7,760.8,760.9,735.2,1.1,2173.8,3569.2,282.1,24.4,57.8,33.4,Y
calvin,33.1,760.6,731.4,776.4,725.8,0.4,1656.1,2924.9,387.3,24.9,47,49.8,Y
calvin,49.8,780.1,719.7,752.1,731.6,1.2,1707.7,3458,815.3,31.4,48.8,33.2,Y
calvin,49.5,750.8,728.5,775.9,723.7,1.1,839.7,2268.6,23.8,24.3,35.8,33.2,Y
calvin,50.2,493.6,820.2,443.6,823.2,2.2,3015.5,6468.3,31.5,53.8,122.9,66.4,Y
calvin,49.6,543.5,785.5,547.7,762.9,0.9,1172.8,3019.5,120.4,24.2,56.9,66.5,Y
calvin,32.7,547.3,750.3,565.1,747.4,0.7,1865,3414.3,315.8,29,51.8,49.1,Y
calvin,49.6,560.3,745.8,522.5,749.7,1.8,1960.4,3471.2,945.6,38.2,65.2,33.1,Y
calvin,115.9,517.7,746.5,1039.1,746.4,23.2,7785.6,16937,187.5,222.2,409.7,42.7,Y
calvin,66.4,804.3,681.9,724.6,687.3,3.5,3807,8576.5,289.9,57.9,153.4,49.9,Y
calvin,49.6,717,692.4,752,697.8,1.6,2376.2,4193.3,229,35.7,70.2,32.8,Y
calvin,49.7,755.7,704.2,793.7,656.4,2.9,3461.3,6650.1,312.7,58.3,108.8,33.4,Y
calvin,49.7,778.7,643,739.9,675.2,2.1,3894.6,6235.4,389.2,50,110.6,33.7,Y
calvin,49.6,739.3,671,778.7,672.9,1.7,1709.7,2916.4,894.2,40,79.1,66.7,Y
calvin,49.7,778,674.3,794.7,673,0.7,948.8,1741.4,372.3,17.2,37.7,66.2,Y
calvin,50.1,794.6,671.3,734.6,673.2,2.8,3061.8,6985.1,566.9,57.5,141,66.8,Y
calvin,66.4,731.1,667.2,773.7,668.6,2,1025.5,1778.4,396.6,30.8,59.1,75,Y
calvin,49.6,775.5,667.2,748.4,686.8,1.4,2540.9,4182.7,476.1,32.3,71.1,33.1,Y
calvin,49.9,744,683.2,767.2,675.1,1.1,1499.5,2043.8,974.9,26.1,44.1,66.8,Y
calvin,33.6,766.3,677.7,785.3,666.5,0.9,2161.6,3830,493.3,32.6,60.3,50.2,Y
calvin,66.4,519.5,736.1,601.9,746.3,3.9,4216.1,8114.6,896.2,62.7,146.9,49.9,Y
calvin,66.8,611.4,741.7,668.2,748.6,2.7,3888.4,7667.7,2.3,40.4,132.8,50,Y
calvin,66.1,670.9,744.4,447.3,803.7,9.9,10148.9,19104.2,585.7,165.2,343.6,49.7,Y
calvin,66.1,472.8,785.9,555,777.3,3.7,3206.7,6335.9,167.5,59.1,109.3,50.1,Y
calvin,49.8,560.7,774.4,589.3,779.6,1.3,3604.4,5573.5,325.9,33,86.6,33.5,Y
calvin,66.6,590.6,779,437.1,802.7,6.8,8017.3,15184.1,155.8,111.2,277.4,49.9,Y
calvin,66.2,437.1,802.8,372.1,794.5,2.8,3518.2,6128.8,783,48.6,113.9,49.7,Y
calvin,49.5,373.2,790.5,319.1,791.5,2.3,3437.2,6044.6,655,53.3,102.5,32.9,Y
calvin,50.4,317.8,792.1,321.8,761.3,1.2,1158.1,2407.8,55.8,31.2,50.8,66.5,Y
calvin,50,304.9,757.2,358.9,763.4,2.3,3134.3,6028.3,513.8,51.6,97.7,33.7,Y
calvin,66.7,360,761.5,439.7,771.4,3.5,4865.5,8845.4,753.8,76.3,152.7,25,Y
calvin,49.8,436.6,771.5,508.6,776.6,3.3,6163.7,9750.9,408.9,69.3,168,33.4,Y
calvin,50,505,776,562.7,780.7,2.6,2641.9,5800.7,436.1,55.2,93.2,32.7,Y
calvin,49.7,560.6,783.2,537.5,781.2,1.1,1047.3,1987.8,337.4,23.5,36.1,33.3,Y
calvin,33.1,536.7,786.3,566.6,785.5,1.3,2595.9,4512.6,679.2,47.2,81.7,50.9,Y
calvin,33,844.6,687.6,859.5,682.5,0.8,1494.1,2469.7,518.6,23.3,43.8,50.2,Y
calvin,49.6,826.4,677.8,772.6,683.5,2.5,2067.4,4294.2,875.2,53.6,77.4,65.9,Y
calvin,49.8,766.1,678.7,814.1,679.5,2.1,2955.5,7590.1,522.6,47.3,129.6,65.9,Y
calvin,33.4,790.8,674.6,803.1,671.3,0.7,1162.2,2003.7,320.8,17.5,34.3,51,Y
calvin,49.5,811,677.4,764,686.7,2.2,2378.2,5090.5,319.4,46.4,78.7,33.2,Y
calvin,49.6,766,684,801.6,685.2,1.7,2130.1,4357.1,552.3,37,85.2,66,Y
calvin,33.4,800.9,681.5,811.9,678,0.5,1151.7,2082.5,220.8,17.3,32.3,49.7,Y
calvin,49.7,809.7,682.8,782.7,683.8,1.1,865.9,1882.2,346.4,26.6,39.6,66.7,Y
calvin,50.2,814.1,681.4,757.2,705.3,2.7,3034.5,6712.7,520.2,58.2,140.7,67.2,Y
calvin,33.3,757.6,706.6,766.7,722.5,1,1610.5,2386.5,834.4,30.5,50.5,50.3,Y
calvin,49.8,769.4,728.1,787.9,701.7,1.4,1665.7,3486.1,451.2,31.5,52.9,33.5,Y
calvin,32.9,787.8,702.2,798.5,697.5,0.5,1135.5,1861.1,410,18.7,33.5,48.8,Y
calvin,50.1,798.5,696.5,739.1,705.6,2.7,3920,7124.6,661.2,57.6,115.4,33.2,Y
calvin,66.4,742.7,691.1,798.4,689.9,2.6,3685.6,6878.5,611.4,40.3,123.4,49.8,Y
calvin,49.7,793.1,691.3,809,690.6,0.7,969.3,1759.7,331.1,15.2,28.6,32.9,Y
calvin,33.2,783.1,691.4,812.8,688,1.4,2686.8,4902.3,471.3,43.2,83,50.1,Y
calvin,49.7,810,692.1,765.6,713.2,2.3,2598,5837.5,567.2,47.5,116.6,66.4,Y
calvin,49.6,767.2,714.4,761.6,743.3,1.2,1036.9,2651.7,26.5,28.7,41.3,33,Y
calvin,49.6,774.3,720.5,752.7,684.7,1.9,2702.2,4867.1,357.4,40.1,81.7,33.1,Y
calvin,33.4,752.5,688.4,773.2,711.9,1.5,2631.6,4775.8,487.4,46.9,86.3,50.2,Y
calvin,50.2,776.3,698.3,734.9,734.6,2.4,4819.3,7678.6,470.2,53,127.4,33.6,Y
calvin,49.8,726.6,736.1,714.7,740.8,0.3,794.1,1527.9,0.7,12.5,24.8,33.1,Y
calvin,33.1,745.4,746.1,723.2,754.6,1.1,2315.9,3770.1,861.8,36.8,65.5,50.5,Y
calvin,33.6,739.4,692.3,730.9,668.4,1,2466.1,4120.5,811.7,36.9,69.3,50.3,Y
calvin,49.8,729.3,663,754.6,721.6,2.2,2168.2,4792,211.7,60.3,100,66.6,Y
calvin,33.1,745.3,723.9,729.8,736.7,0.9,1676.1,1998.5,1353.7,39.8,56.2,49.7,Y
calvin,49.5,729.4,738.2,752,689.4,2.3,2267.6,3642.1,361.2,52.6,93.1,66.4,Y
calvin,49.9,747.9,691.5,738.8,738.3,1.9,2871.7,6644.9,857.8,47.9,121.1,66.7,Y
calvin,49.7,740.3,660.6,787.7,643.5,2.5,2220.6,3494.6,572,50,98.8,66.3,Y
calvin,49.9,788.2,646.7,744.3,675.6,2.2,2375.1,4311,567.4,51.1,108.6,66,Y
calvin,33.1,745.8,672.7,731,685.2,0.8,2010.3,3313.6,707,29.7,54.1,49.8,Y
calvin,49.6,732.5,684,805,653.6,3.8,4954.8,9192.7,481,76.2,153.9,32.6,Y
calvin,49.7,800.7,650.7,722.4,671.9,3.7,2787.8,7037.4,569.8,76.5,117.2,33.1,Y
calvin,66.5,722.8,669.7,706.6,667.5,1.5,923.1,1110.8,798.6,12.7,23.7,75.3,Y
calvin,49.8,688.6,665.9,758.6,663.6,3.2,5389.7,8924.1,731.6,67.9,152.1,32.9,Y
calvin,49.5,760.7,663.7,812.4,650.7,2.5,3461.2,6282.8,287.6,50,104.8,33.5,Y
calvin,49.9,808.3,657.2,737.6,665.3,3.3,5350.1,9306,239.4,67.5,153.8,33,Y
calvin,49.6,725.1,665.2,739.9,695.2,1.5,2189,5076.5,708.9,33.3,88.4,66.7,Y
calvin,50.1,740.1,694.1,734.6,670.2,1,1445.9,2855.2,0.9,23.2,46.2,33.1,Y
calvin,49.5,734.3,670.9,747.7,664,0.7,536.7,1180.8,41,15.8,21.4,32.7,Y
calvin,66.1,743.6,665.6,724,746.3,3.4,5141.5,10047.2,553.2,62.4,164.1,50.2,Y
calvin,33.4,725.1,745.2,737.6,766.2,1.1,2149.9,4027.5,272.2,34.2,66.6,50.8,Y
calvin,33.1,735.3,765.7,719.4,771.4,0.8,1630.2,2974.4,286,25,46.7,50.6,Y
calvin,66.6,720.8,771.5,725.5,717.5,2.4,1438.1,2524,693,39.5,78.1,74.5,Y
calvin,49.9,723.3,716.8,767.8,715.4,2,2284.3,5951.6,207,42.8,111.1,66.1,Y
calvin,49.8,706.3,721.5,728.2,735.2,1.3,1927.9,2788.1,451.4,27.3,56.6,33.8,Y
calvin,49.8,722.1,737.8,695.1,730.4,1.2,1088.8,1706,590,29.6,43.3,65.9,Y
calvin,49.6,663,705.7,706.9,697.9,1.5,1570.5,4087.1,231.5,44.3,63,67,Y
calvin,50.1,683.5,795.2,654,812,1.5,1282.9,2185.6,754.1,35.8,54.1,66.2,Y
calvin,49.8,655.9,806.1,719.9,777.7,3.2,2611.2,4912,454.5,67.5,115.7,66.8,Y
calvin,49.8,722.3,742.3,755.9,717.8,1.8,3211.8,5164.2,614.9,42.7,87.4,34.1,Y
calvin,66.3,720.6,723.5,691.9,800.5,3.4,5960.4,11764.2,192.6,60.3,196.1,49.8,Y
calvin,49.5,700.5,795.6,725.8,767.7,1.7,1494.4,3158.6,238.9,35.6,53,33.3,Y
calvin,49.8,722.8,767.7,718.6,745.1,0.8,1305.2,2446,624.7,23.3,37.1,33.5,Y
calvin,49.5,716.2,749.9,697.7,791.7,1.8,3673.9,5880.2,943.6,44.7,99.6,32.8,Y
calvin,49.8,696.2,785.9,714.6,739.5,2.1,3958.3,6382.4,280.4,48,111.2,33.7,Y
calvin,49.3,721.9,727,720.2,760.5,1.3,2826.4,4193.9,569.4,33.7,77.5,33.6,Y
calvin,33.2,720.5,758.6,725.5,725,1.4,2875.6,5248.9,502.3,50.5,94.1,50,Y
calvin,49.9,724.5,722.7,765.4,724.6,2,1272.6,3271.7,39.2,38.2,56.8,67.1,Y
calvin,33.2,779.2,729.8,791.3,728.5,0.6,1012.3,1832,192.6,18.9,33.9,50,Y
calvin,49.9,786,731.3,745.1,737.3,1.8,1998.9,4048.1,740.7,40.3,64.3,33.3,Y
calvin,33.1,731.5,744.5,715.9,751,1.5,1435.2,2855.3,15,46.8,46.9,0,Y
calvin,66.4,705.4,785.9,695.2,734,2.1,3597.4,6447.2,581.7,37.9,119.5,50.4,Y
calvin,49.6,682.9,726.2,730.9,713.5,2.4,2107.1,3974,323.7,47.7,101.5,66.6,Y
calvin,33.1,731.4,705.6,752.7,698.2,1.1,2025.1,3534.9,515.4,33.5,62.5,50.2,Y
calvin,82.9,757.4,701,778.6,695.8,1,1013.8,2222.9,287.1,18.3,44.4,59.5,Y
calvin,50.1,765.9,693.4,790.5,694.3,1.2,1798.1,3941,573.7,27.1,66.3,67,Y
calvin,33.1,787,696,810.5,692.1,1.2,2305.1,4346.2,264,36,66.7,49.6,Y
calvin,66.4,801.5,693.1,702.1,710,4.5,5021.1,10731.7,293.2,70.8,196.5,50,Y
calvin,165.9,693.8,703.8,796.9,699.9,4.9,3813.9,14467.4,430.3,47.2,243.6,79.9,Y
calvin,33.2,780.8,703.3,796.5,702.1,0.7,1651.8,2672.2,631.3,24.3,44.2,49.3,Y
calvin,49.8,814.6,706.3,797.1,710,0.8,655.1,933.7,339.1,17.8,30.5,66.7,Y
calvin,49.6,796.2,714,777.5,718.6,0.9,596.4,1523.6,31.2,19.4,27.1,66.4,Y
calvin,50,777.5,722.9,790.6,723.5,0.6,1425.2,2239.5,610.9,18.9,36.3,33.4,Y
calvin,49.8,782.5,729.9,799.3,728.8,0.8,2331.4,3609.1,206.5,20.9,53.2,33.5,Y
calvin,33,802.4,726.6,790.6,729.5,0.6,1263.6,1950.1,577.2,18.8,33.7,50.2,Y
calvin,32.7,790.6,731.2,805.3,730.7,0.7,1250.1,2416.1,84.2,21.3,41,50.6,Y
calvin,49.9,810.6,728.8,784.3,734.4,1.1,907.5,2079.2,303.9,25.6,39.8,67,Y
calvin,33.2,772.4,735.6,756.8,740.1,0.2,1442.4,2543.6,341.1,24.9,45.8,49.4,Y
calvin,49.7,758,739.1,773.6,738.3,0.7,1181.4,2725.5,315,16.5,44.3,66.3,Y
calvin,33.6,775.9,729.3,745.3,743.6,1.5,3091.4,5707.1,475.7,49.2,93.9,49.5,Y
calvin,49.8,746.1,741.4,664.3,767.1,3.8,3810.2,8287.1,787.1,81.6,137.6,33.3,Y
calvin,49.8,666.4,765.2,628.6,768.3,1.7,2998.9,4944.2,488.5,37.6,83.1,32.7,Y
calvin,83,628.1,767.7,761.4,753.4,6.1,5582.2,11946.4,635.6,83.7,213.3,40.4,Y
calvin,49.9,749.7,745,642.3,768.7,4.9,6702.8,12676.5,170.8,103.1,212.7,33.2,Y
calvin,33,656.2,771.9,634.9,782.5,0,2364.9,4127.3,602.4,37.1,67.1,49.5,Y
calvin,66.3,634,757.2,652.3,838.7,3.7,6443.9,12050.6,812.1,61.8,201.9,49.8,Y
calvin,49.8,650.2,828.4,662.3,777.5,2.4,4100.4,6603.1,677.4,49.3,113.7,33.6,Y
calvin,49.9,666.5,766.7,679.5,753.2,0.8,458.5,1069.4,13.8,25.1,28.2,67.2,Y
calvin,66.3,682.3,754.7,788.9,750.5,4.9,5839.2,10961.7,168.6,75.2,202.2,49.9,Y
calvin,49.8,771.5,738.8,695.5,801.4,4.1,5205.3,10260.2,521.7,93.7,176.9,33.4,Y
calvin,33.5,690.9,792.5,691.9,821.3,1.2,2637.1,4576.8,697.5,41.1,79.3,49.8,Y
calvin,49.9,714.5,818.6,711.9,768.1,2.2,4587.4,6710.8,547.7,51.5,123.7,33.3,Y
calvin,49.8,719.6,773.9,762.5,753.6,2.1,2511.4,5637.9,709.4,44.4,112.3,66.5,Y
calvin,49.8,756.9,750,730.4,811.6,2.7,2396.8,5766.4,575.6,64.1,99.3,33,Y
calvin,49.7,720.4,799.2,742.9,806.4,1.2,1063.7,2128.2,41,23.5,50.4,66.3,Y
calvin,50,755.4,779.4,762.5,736,3,1737.3,4256.3,12.9,62.8,66.8,0,Y
calvin,49.9,763.4,737.1,783.6,732.6,1,465.8,851.7,79.8,15.4,28.5,67.1,Y
calvin,49.7,780.8,721.6,753.7,790.2,2.9,4153.2,7713.5,522.3,70.6,137,33.6,Y
calvin,32.9,752.6,786.5,761.3,794,0.5,1167.7,2189.4,146,17.8,32.6,49.2,Y
calvin,66.4,762.5,790.8,798.8,731.3,3.1,3524.3,5976.8,112.4,50.2,129.4,50.3,Y
calvin,50,794.3,731.1,775.1,733,0.9,827.2,1306.8,424,19.8,37.5,66.7,Y
calvin,66.2,773.8,732.9,754.8,762.4,1.4,797.2,1551.2,336.9,25.6,50.1,74.9,Y
calvin,50,756.9,761.9,761.8,791.5,1.5,1771.9,4881.2,0.2,28.3,82.1,66.5,Y
calvin,66.4,762.3,792,696.9,738,3.6,3281.6,8095.1,67.7,59.1,146.2,49.6,Y
calvin,50.4,698.2,731.5,713.3,701.5,1.6,1217.6,2818.6,253.1,32.8,50.5,33.6,Y
calvin,33.2,717.8,701.8,743.2,698,1.2,2163.2,3862,464.4,39.5,71.5,49.9,Y
calvin,50.2,744.1,698.9,752.7,784.1,3.7,4494.7,8368.4,644.4,82.1,150.2,33.9,Y
calvin,33,755.6,779.8,767.2,806.4,1.3,2530,4896.1,163.9,42.1,80.7,50.3,Y
calvin,32.7,761,798.5,749.9,802.1,0.3,1347.2,2096.8,597.5,19.4,32.4,50.6,Y
calvin,49.8,756.2,810.4,768.6,806.1,0.6,2181.1,3322.5,653.6,19.5,45.6,33.3,Y
calvin,33.4,769.4,804.8,780.9,802.8,0.5,1177.3,2188.3,166.3,18.5,32.1,49.8,Y
calvin,49.9,783.7,803.5,798.6,797.9,0.7,1378.1,3329.2,398,19.7,49.6,66.2,Y
calvin,66.4,795,792.9,647.8,780.7,6.5,7095.7,13814.3,324.9,104,237.1,50.1,Y
calvin,66.4,671.9,778.6,805.5,791.4,7.3,7874.1,14932,83.4,108.4,279.8,50.1,Y
calvin,49.7,792.3,794.6,815,795.7,1.1,925.9,1615.7,58.8,22.1,38.4,66.1,Y
calvin,66.4,809.9,797.9,688.8,825.9,5.4,5291.2,12441,792.3,87.6,222.7,50.1,Y
calvin,50,685.2,849.3,736.9,848.1,2.5,4703.4,7310,847.7,50.9,120.8,33.5,Y
calvin,50,704.5,825.4,733.9,808,1.6,1752,2576.3,915.4,35.3,68.6,66.6,Y
calvin,49.7,746.9,807.4,727.5,816.6,0.9,922.8,1257.4,607.6,25.5,40.1,66.3,Y
calvin,49.6,734.9,825,763.4,820.9,1.3,1859.1,3480.9,1037.6,29.1,68.9,66.7,Y
calvin,33.1,753.3,827.5,725.3,826,1.4,2576,4626.7,525.4,39.7,77.8,50.2,Y
calvin,50,727.5,823.7,749.7,832.4,1,1667.1,2609.3,483.4,24.3,48.5,33.8,Y
calvin,66.5,754.5,844.9,687.2,830.7,3.1,4400,9496.1,625.7,53,153.4,50,Y
calvin,348.4,696.6,840.6,979.4,136.7,32.2,5265.8,24322.3,259.2,135.1,474.2,52.3,Y
calvin,50,658.4,915.3,640.3,968.8,2.2,8738.9,13510.8,881.8,77.3,192.7,33.1,Y
calvin,50,673.3,858,641.3,884.2,1.7,7310.1,11384.7,2101.1,67.5,149.9,33.7,Y
calvin,33.2,656,816.7,676.4,817.4,1,2221.9,2787.5,1656.4,32.9,56.1,50.5,Y
calvin,66.4,540.8,741.7,429,748.2,3.8,7334.5,14589.7,761.9,96.2,213.9,49.8,Y
calvin,49.9,486.6,739.7,445.1,736.1,1.8,3799,6057.6,813.9,42.1,94.2,33.7,Y
calvin,116,457.3,744.5,1089.2,792.4,28.7,7977.8,19317.5,608.2,255.9,433.2,28.2,Y
calvin,33.2,859.4,779,878.9,782.9,0.9,2295,3909.5,680.4,32.5,55.2,49.9,Y
calvin,50,821.8,773.9,840,726.2,2.2,2548.5,4296.8,757.6,49.8,105.7,66.5,Y
calvin,49.9,789.7,736.1,804.1,715.3,1.2,1296.2,2491.3,157.8,25.3,55.3,66.9,Y
calvin,50,785,720,810.7,778.7,3,2910.1,6431.5,677.1,62.3,142.3,66.6,Y
calvin,49.8,783.2,765.6,801.5,769.2,0.9,1470.4,2223.7,643,19.8,37.6,32.8,Y
calvin,50.2,795.4,774.3,712.2,760.9,4,2777.1,7139.6,2.5,77.6,124.4,34.3,Y
calvin,33.3,705,746.1,692.3,750.1,0.5,1309.2,2230.7,387.6,19.1,36.9,49.8,Y
calvin,32.9,699.4,752.1,720.2,742.6,1,1857.4,3561,153.7,34.7,63.4,50.4,Y
calvin,49.4,718.5,751.4,704.3,807.6,2.3,2782.3,7152.9,5.1,61.2,139.8,67.1,Y
calvin,66.3,703.9,823.5,776,820.3,3.2,5875.9,11464.8,23.4,54.1,189.6,50.5,Y
calvin,33.1,777,849.6,801.4,850.4,1.1,2295.7,4407.7,183.7,39.4,67.7,50.1,Y
calvin,66.6,770.7,852.8,708.6,819.7,3.2,3948,7568.8,1.3,53.8,144.5,49.9,Y
calvin,49.4,749.4,802.1,725.1,786.1,0.9,1409.2,2142.7,971.3,30.4,48.3,66.4,Y
calvin,50,737.1,773.3,719,769.2,0.8,1107.1,1650.7,592.7,20.1,39.3,66.8,Y
calvin,33.1,712.5,762.9,693.9,766.4,0.8,2006.1,3254,758.1,28.5,52.5,50,Y
calvin,49.8,706.7,779.3,734.2,793.2,2.5,1612.4,3366.6,17.9,46.9,54.7,0,Y
calvin,66.7,724.4,788,773.8,772.1,2.4,3033.9,5380.1,295.9,37.2,102.5,50.5,Y
calvin,49.9,788.5,772.4,753.1,752.1,1.7,1357.2,3276.9,87,55.1,62.4,66.8,Y
calvin,49.8,748.1,751.8,703,765.1,2,3974.6,6194.5,493.5,46.8,107.7,33.7,Y
calvin,50,669.5,759.7,689,752.4,1,967.6,2016.3,215.6,19.6,33.3,32.8,Y
calvin,33,688,747,670.7,756.3,0.7,1868.4,3356.5,380.4,28.4,54.9,50.1,Y
calvin,49.9,658.7,744.7,676.6,760.8,1.2,1057.6,2214.6,297.7,23.1,37.8,32.6,Y
calvin,49.6,682.2,768.1,693.2,733.8,1.5,2381.7,4315.9,419.2,35.9,67.5,33.3,Y
calvin,33.3,699.2,735.5,744.6,732.4,2.1,3958.3,6904.1,1012.5,70,126.1,50,Y
calvin,66.6,746.2,731.6,737.7,697.3,1.6,1982.8,3714.8,255.8,25.6,64.7,49.9,Y
calvin,50,737.2,702.2,758.1,770.4,3.3,5541,9051.5,356,67.1,156.3,33.8,Y
calvin,33.2,759.1,768.5,772.7,778.6,0.8,1553.3,2972.7,133.9,24.6,47.3,49.7,Y
calvin,50.2,769.3,779.1,705,792,3,4524.5,7832.9,336.3,61.4,133.7,33.9,Y
calvin,66.6,704.6,794.8,746.7,767,2.4,1158.9,3017.5,123.7,36,51.9,50,Y
calvin,33.2,676,801.1,703.7,817.1,1.4,2711.3,5058.2,364.3,47.2,88.6,50,Y
calvin,49.8,693.4,828.2,662.5,819.4,1.4,2255.7,3661.3,502,32,64.1,33.6,Y
calvin,49.7,710.5,804.8,684.5,811.3,1.2,1215.5,2369.3,381.4,29.9,44.7,66.3,Y
calvin,49.6,688.1,807.3,723.8,812.2,1.6,3846.3,5856.5,167.7,37.2,96.2,33.4,Y
calvin,49.8,719.4,801.8,743,797.4,1.1,1816.1,4514.3,320.3,25.6,70.8,67.5,Y
calvin,66.4,1429.8,503.8,1638.5,535.6,10.3,12557.4,23142.8,36.2,161.1,440,50.3,Y
calvin,82.9,1335.3,414.6,1110.3,374.2,10.5,8496.8,18988.6,2,133.7,342.9,40,Y
calvin,33.3,747.9,831.6,758,827.5,0.6,1936.4,2635.7,1237.1,22.2,30.1,50.2,Y
calvin,66.4,742.6,794.4,656.6,802,3.9,5251.2,10300.8,220.2,61.2,176.3,50.1,Y
calvin,49.8,658.2,792.6,656.6,772.1,0.8,727.9,1789.5,166.5,19.3,30.3,33.4,Y
calvin,33.2,661.4,770.9,689.7,764.6,1.4,2515.6,4226.3,805,46.9,80.5,50,Y
calvin,32.9,692.5,763.5,675.6,795.1,1.4,3163.8,4927.8,1399.9,58.9,99.5,50.6,Y
calvin,49.9,673.3,792.1,697.6,793.4,1.1,706.1,2109.1,3.3,23.4,33.6,66.7,Y
calvin,49.8,697.1,795.9,676,800.2,0.9,1820,2653.8,612.4,21.6,48.3,33.3,Y
calvin,82.7,494.1,736.2,610.8,729.6,5.5,3203.1,7163.4,503.6,71.1,147.6,60.3,Y
calvin,66.5,638.2,724.7,682.7,720,2.1,2310.6,4736.7,207,43.6,78.6,24.7,Y
calvin,50,681.3,717,708.1,721.4,1.3,1889.5,3067.4,361.7,26.6,55.8,33.5,Y
calvin,49.9,704.1,721.6,729.2,725.4,1.1,1168.9,1577.9,627.4,26.1,48.3,66.4,Y
