Participant,Event Duration [ms],Saccade Start Position X [px],Saccade Start Position Y [px],Saccade End Position X [px],Saccade End Position Y [px],Saccade Amplitude [°],Saccade Acceleration Average [°/s²],Saccade Acceleration Peak [°/s²],Saccade Deceleration Peak [°/s²],Saccade Velocity Average [°/s],Saccade Velocity Peak [°/s],Saccade Peak Velocity at [%],Label
Yash,82.8,650.3,685.8,773.8,372.7,15.2,9523.5,21207.3,491.5,191.8,402.2,60,P
Yash,33.5,797.1,402.2,805.5,376.9,1.3,2301.3,4237.2,365.5,44.5,74.4,49.5,P
Yash,33.4,816.1,389.7,832.5,385.5,0.9,1606.6,2882.7,330.6,25.9,47.2,49.3,P
Yash,33.2,819.2,388.1,832.5,388.2,0.6,1346,2549.9,142.1,21.1,37,49.6,P
Yash,33.2,800.9,399.8,778.2,397.5,1.2,1980.2,3643.3,317.2,34.1,63.5,49.9,P
Yash,33.3,782,398.7,815.1,397.1,1.7,2818,5313.2,322.8,47.5,91.3,50.3,P
Yash,49.9,833.7,408.1,848.5,401.4,0.9,2490.4,4029.8,58.1,25.7,54.1,33.1,P
Yash,82.8,842.3,402.8,624.1,523.3,10.7,8310.4,19247.5,174,139,340.2,39.9,P
Yash,49.5,652,506.1,605,476.7,2.4,3586,6372,407.5,54.7,110.2,33.4,P
Yash,83.3,621.1,479,866,425,12.4,8440.3,19574.2,278.5,141.7,359.1,39.9,P
Yash,66.2,886.4,431.6,692.7,491.8,9.3,9205.8,17871.4,109.4,142.9,366.3,49.9,P
Yash,50,702.7,471.4,731.7,457.6,1.5,1437.5,3164.5,546.1,32.1,48.6,33.4,P
Yash,49.6,704,462.1,720,459.3,0.9,766.1,1493.8,322.3,16.6,24,66.8,P
Yash,49.8,690.7,435.3,742.9,418.9,2.7,1660.7,4680,63.9,54,76.9,33.4,P
Yash,49.7,742.7,409.1,766.8,410.8,1.2,970.3,1766.4,361,23.9,39.8,66.4,P
Yash,66.5,760.5,417.4,849.8,398.5,4.6,1640.6,2884.7,73.9,53.6,94.8,50.3,P
Yash,83.1,818,412.3,541.3,488.1,12.6,8491.1,14121.7,66.6,160.8,361.9,39.9,P
Yash,49.4,537.8,577.1,494.6,620.8,2.7,3397.4,6906.8,343.1,63.7,143,66.2,P
Yash,66.4,501.4,601.2,565.2,609.4,3.3,4557.9,8740.4,572.1,46.9,153.1,50,P
Yash,49.4,560.3,594.2,510.8,608.1,2.3,2152.3,5045.7,392.9,48.9,80,33.3,P
Yash,49.3,519,597.5,557.1,592.3,1.8,1230.4,3267.9,106.3,36.3,54.4,66.5,P
Yash,66.4,554.2,579.2,649.4,563.6,4.8,4239,7850,131.3,68.1,144.2,49.9,P
Yash,66.4,651.3,543.1,779.7,496.4,6.8,7587.6,14138.1,702.8,96.7,275.8,50.6,P
Yash,49.7,711.3,479.8,677.7,494.4,1.7,1548.1,3367.6,326.4,35.7,55.5,32.6,P
Yash,49.8,603.8,513.7,542.6,520.7,2.9,2200.9,3823.7,79.3,57.9,107.8,66.8,P
Yash,66.2,547.7,520.7,432.4,551.3,5.4,4484.3,10784.2,226,83.2,200.7,50,P
Yash,49.8,446.6,545.7,365.4,563.4,3.7,4688.7,8840.2,751.3,79.2,152.7,33.2,P
Yash,83.1,378.5,554.8,614.9,511.8,11.6,10016.2,20438.6,201.6,142.8,402.2,39.6,P
Yash,66.6,606.8,520.2,732.2,508.3,6.4,6579.2,12180,513.9,88.9,225.9,50,P
Yash,49.8,735.2,506.4,695.6,509.2,2,1570.9,2666.6,732.5,38,66.1,66.4,P
Yash,50,697.4,508.1,742.6,501.1,2.4,2528.8,6679.2,58,44.3,118.8,66.2,P
Yash,99.6,759.4,494.4,412.4,595.6,16.6,7159.2,17572.4,87.4,168,359.2,50.1,P
Yash,66.2,407.8,592.4,326.2,616.1,3.8,5115.3,9949.9,176.4,60,171.6,50.3,P
Yash,49.9,337.5,612,319.3,618.4,0.9,1741.5,2823.3,109.5,18.7,45.2,34,P
Yash,66.2,324.1,613,390.3,596,3.2,5101.9,9587.4,471.6,49.7,167.7,49.8,P
Yash,50,391.1,591.5,442.5,579.8,2.4,1782.8,4399,302.1,49.2,76.3,33.8,P
Yash,33,446.9,582.4,467,582.5,0.9,1760,3033,487,31.3,56.3,49.9,P
Yash,49.5,468.9,581.4,501.2,573.6,1.6,2363.2,4228.3,48,31.7,70.2,32.9,P
Yash,49.8,498.4,570.7,545.5,558.7,2.2,1912.4,3163.5,243.2,46,85.8,66.5,P
Yash,49.8,539.6,560.2,592.9,547.1,2.5,2444,4947.2,253.7,50.8,117.1,66.7,P
Yash,66.4,574.5,553.7,518.6,569.6,2.6,1878.6,5033,254.9,54.1,83.6,25,P
Yash,33.1,525,567.6,569.5,557.6,2.1,3993,7310.5,675.5,66.8,127.1,50,P
Yash,50.2,594.8,526.1,626,519.9,1.5,1188.2,1991.8,268.3,31.3,60.4,66.7,P
Yash,33.1,656.6,524.6,676.2,524,0.9,1653.1,2971.4,334.9,32.4,56,48.8,P
Yash,49.3,695.2,552.2,713.5,551.9,1,735.5,975.7,498.3,19.6,30,66.7,P
Yash,49.8,707.9,557.2,686.3,563.1,1.6,921.3,1723.6,11.4,29.1,38.7,66.5,P
Yash,66.6,685.3,554.9,503.4,599.6,8.4,7269.1,11965.4,516.5,131.9,277.6,49.6,P
Yash,50.2,520.4,586.3,555,579.5,1.7,1424.6,3212.4,110.1,33.7,55.9,33.9,P
Yash,66.6,560.3,572.6,612.2,566.1,2.6,2666.1,4566.8,387.7,37.5,93.6,49.5,P
Yash,66.5,614.4,558.1,482.2,594,6.1,5265.8,11937.3,433.2,96.3,230.6,49.8,P
Yash,33.5,484.7,589.1,451.8,594.9,1.6,2805.1,5509.5,100.7,46.8,92.6,49.6,P
Yash,49.8,456.9,591.5,565.1,578.6,5.2,5201.8,10912.4,332,102.7,187.2,33.4,P
Yash,66.6,562.7,571.4,704.2,554.4,7,6714,12727,62.7,100.3,230.5,50,P
Yash,66.8,703.2,547.6,544.6,572.6,7.3,6148.2,9322.7,269.5,112.4,249.9,49.7,P
Yash,49.4,550.3,564.4,591.8,542.3,2.3,3518.6,5752,483.5,46.7,102,33.1,P
Yash,33.5,585.1,540,566.6,533.5,0.6,1679.8,2804.5,555.1,31,54,50.2,P
Yash,66.5,567.4,541.6,692.4,512.9,6.5,6312.1,11300.6,475.3,90.1,224.8,49.7,P
Yash,66.5,686.7,513.8,558.1,533.9,5.9,5683.7,10964.5,363.6,95.7,186.7,25.1,P
Yash,66.4,736.2,439.5,670.5,455.2,3,3166.9,6191.9,558.3,52.1,111.8,50.3,P
Yash,32.7,720.9,547.7,734.7,543.2,0.7,1472.1,2581,363.2,21,41.5,49.3,P
Yash,49.5,701.9,503.1,736.6,493.2,1.7,1747.4,2548.5,495.3,35.7,70.8,66.6,P
Yash,33.2,725.6,499.5,739.9,497.3,0.7,1619.9,2406.2,833.6,22.2,40.2,50,P
Yash,49.8,735,499,785,492.9,2.5,2462.7,6300.5,227.3,48.7,122.2,66.5,P
Yash,66.4,743.8,507.4,833.4,470.3,4.6,6239.2,12195.8,190.4,75,202,49.9,P
Yash,66,794.8,517,669,586,6.2,8485,15577.6,279.6,100.9,295.7,49.8,P
Yash,49.9,696.1,576.6,716.5,564,1,1279.5,1943.9,238.3,25.9,39.7,34.2,P
Yash,33.2,731.4,517.6,750.6,514.4,0.8,1849.7,3512.9,186.5,29.6,54.2,49.9,P
Yash,33.2,735.9,493.1,749.9,489.5,0.6,1214.1,2372.6,55.5,20.4,40.1,50,P
Yash,66.6,725.8,502.3,636.4,537.3,5.1,6866.5,13499.9,25,78.1,227.1,49.6,P
Yash,49.8,695.3,520.2,716.7,517.3,1.1,907.7,1484.8,192.1,24.8,38.7,33.1,P
Yash,49.6,759.3,487.6,726,488.3,1.5,1292.7,3190.8,64.3,34.1,47,32.9,P
Yash,49.9,440.5,524.3,389.2,567.1,2.8,3205,5142.8,911.2,69.5,122.4,66.4,P
Yash,33.2,513.3,531.1,507.3,517.9,0.8,909,973.7,844.2,33.2,40,50,P
Yash,66.5,485.5,475,643.7,399.7,8.5,8453.9,16852.3,194.1,133.2,267.5,25,P
Yash,50,637,351,725.5,313,4.7,5945.7,11242.3,163.1,91.7,185.4,33.2,P
Yash,66.3,727.3,307.5,650.4,344.6,3.9,5172,10662.4,692.4,62.2,184.5,50,P
Yash,49.7,561.6,423.1,480,447.3,3.8,3121.6,7393.8,622.2,80.8,123.6,33.4,P
Yash,82.8,500.6,440.6,775.6,377.9,12.5,10752.7,17332.2,337.6,178.6,422.8,40.1,P
Yash,50.3,626.1,375,545,406.1,4,2962.7,6551.7,510.7,82,135,66.4,P
Yash,182.4,517.2,509.9,1142.1,299.7,33,6714.5,19585.6,179.2,224.7,485.3,27.2,P
Yash,33.2,1040.6,353,1050.9,370.8,1.1,2361.9,4575.3,148.5,56.9,58.2,0,P
Yash,32.9,1028.1,385.3,1013.4,384,0.9,1793.3,2894.8,691.9,27.3,41.5,50.1,P
Yash,83,1049.2,348.8,994.3,605,11.9,9162.9,14525.8,396.2,149.7,362.9,40.2,P
Yash,149.3,963.2,619.6,874.4,402.3,10.3,5615.4,17745.9,156.9,77.2,380.4,77.9,P
Yash,49.8,511.6,556.9,480.8,587.2,1.8,3956,6251.6,267.7,40.7,105.2,33.2,P
Yash,66.1,490.7,562.5,563.1,555.8,3.5,3496,6604.1,176.1,52,122.2,50.2,P
Yash,82.8,563.7,529.8,517.5,556.2,2.4,651.3,1258.2,249.6,27.4,57.8,80.2,P
Yash,66.2,529.7,545.2,450.6,572.8,3.8,3805.1,6730,423.7,59.9,125.8,50.1,P
Yash,50,447.7,573.9,421.2,582.6,1.8,971.7,1793,15.6,35.6,47.8,66.8,P
Yash,66.8,417.9,578.9,598.9,538.1,9,8038.9,15726.3,739.2,130.9,262.1,50,P
Yash,49.5,586.4,532.4,649.8,513.8,3.2,4970.4,8756,346.7,64,139.9,33,P
Yash,49.9,650.5,515.6,606.9,531,2.2,1546.3,4034.5,207.2,43.1,66.2,33.6,P
Yash,116.5,610.2,534.5,472.8,575.8,6.4,5803.2,15230.8,569.8,63.7,234.7,71.7,P
Yash,49.7,475.5,572.1,503,564.7,1.3,1718.7,3499.8,690.6,28.4,68.6,66.9,P
Yash,49.6,503.5,563.1,449.5,576.2,2.5,4027.2,7027,225.2,51.6,116.8,33.5,P
Yash,33,449.2,573.8,436.9,594.8,1,2100,3823.9,376.1,34.9,66.9,50.8,P
Yash,49.4,438.4,591.4,444.1,622.9,1.4,2060.8,3848.3,342,31.4,60.4,33,P
Yash,49.5,446.1,624.3,509.6,606,3.1,5989.5,9793.6,208,63.5,161.1,32.8,P
Yash,49.7,510.6,604.8,551.6,595.5,2,1997.7,4297.4,475.6,40.5,94,66.6,P
Yash,49.8,549.7,597.5,609.3,582.9,2.9,2005,4629.3,229,57.6,91.4,66.9,P
Yash,50,609.8,582.4,655.2,570.6,2.3,2468.3,4813.5,548.8,44.6,80.7,33.3,P
Yash,50,656.6,568.2,702.4,558.4,2.3,2557.2,6366.7,503.7,44.7,117.8,66.8,P
Yash,49.6,701.4,556.2,660.5,565.7,2,1909.5,4074.6,302.4,39.9,92.2,66.5,P
Yash,49.7,663.4,565.7,646.1,572.1,0.8,1584.1,2595.7,277.3,17.8,41.4,33.4,P
Yash,50,745.8,614.8,740.4,588.3,0.6,1651.8,2279.7,507.7,31.3,53.7,33.7,P
Yash,49.3,749.4,576.4,694.6,589.6,2.8,2401,4235.4,310.6,52.9,113.5,67.2,P
Yash,149.6,656.2,652.2,767.1,624.1,4.4,2716.5,8430.2,211.9,41.6,134.5,11,P
Yash,49.8,705.7,637.6,591.9,649.8,5.3,4027.6,10128.6,526,106.7,168.4,33.1,P
Yash,33.2,601.7,629,609.1,619.7,0.4,788.6,1497.5,79.7,20.6,32.8,50.4,P
Yash,49.5,607.2,618.8,623.4,628.6,1,1405.4,2403.9,80.9,19.5,39.9,33,P
Yash,50,712.1,534.5,618.9,541.1,4.4,2774.6,7583.5,323.1,87.9,133,66.4,P
Yash,66.4,613.5,567.8,764.5,557.1,6.5,7107.4,12751.1,187.5,107.1,254.1,49.7,P
Yash,66.2,757.7,581.2,792.9,427.8,7.1,7175,11587.5,1429.2,115.2,214.2,50.3,P
Yash,83,784.7,442,689.3,352.1,5.9,5620.3,10768.8,173.2,80.4,201.9,40,P
Yash,199,702.6,351.9,851.1,52.3,15.1,4390.7,16570.5,117.3,92.5,335.6,16.6,P
Yash,33.3,851.1,52.3,823.5,12.4,0,3938.8,7877.6,0,66.4,132.8,50.7,P
Yash,49.7,612.1,376.3,575.8,398.7,1.9,2218.2,5733.2,441.7,41.8,106.8,66.6,P
Yash,33.6,692.8,240,674.8,240,1,1810,3151.3,468.6,26.8,50,49.5,P
Yash,82.8,683.3,215.2,546,189.4,6.3,5457,12466.8,173.5,82.4,218.1,39.6,P
Yash,66.2,551.6,157.2,711.2,212.7,8.4,8236,15657.1,311.4,118.6,275.9,49.7,P
Yash,49.4,711.5,183.3,688.2,197.3,1.1,1403,1930.6,526.1,29.7,50.5,66.1,P
Yash,66.4,689,188.5,529.7,145.2,7.3,6198.7,11168.8,793.4,116.9,224.9,50,P
Yash,66.1,532.5,126.6,677.8,188.5,7.9,7109.5,16797.5,79.4,111.7,295.8,49.8,P
Yash,49.8,676,165.6,698.6,170,1.2,1839.8,3011.4,288.7,23,48.4,33.9,P
Yash,116.6,696.3,176.3,729.3,155.6,1.8,105101.7,187654.9,1296.8,891.9,3041.8,42.8,P
Yash,66.2,728.2,173.3,829.1,198,5.4,6760.9,12889.9,170.2,75.5,228.6,49.7,P
Yash,116.5,827.7,197.5,1259.1,408.8,25,7253.4,15283.5,52.7,199.3,386,28.9,P
Yash,49.6,1200.9,357.6,1183.7,363.6,0.8,1848.2,2759.2,267.7,21.8,46.6,32.9,P
Yash,66.2,1151,341.2,1183,423.7,4.2,7546.6,14229.8,753.8,72.5,234.3,49.9,P
Yash,65.9,1156.8,397.7,1277,348.3,7.8,6015.8,9864,606.7,92.5,226.5,50.4,P
Yash,66.4,1275.5,339.8,1109.6,303.6,8.5,8071.9,15622.6,229.7,117.8,263.2,50.9,P
Yash,33.2,1118.8,290.8,1113.5,278.5,0.6,1330.1,1897.3,762.9,22.1,36.3,51.2,P
Yash,49.8,605.3,165,534.8,80,4.5,3611.5,9472.7,250,103.6,158.3,33.1,P
Yash,50,528.9,61,486.2,54,1.9,1639.9,2462.4,330.2,41.2,77.6,66.2,P
Yash,66.4,479.9,47.7,628.5,42.4,7.2,7041.2,14213.4,497.8,114.7,221,49.3,P
Yash,33.2,694.6,392.9,693.8,415.1,1.2,1984.2,3307.1,661.3,36.3,61.9,49.9,P
Yash,33.1,741.7,425.8,734.6,404.2,1,2030.6,3860.4,200.7,32.8,61.9,51.3,P
Yash,49.8,738.7,410.5,737.8,442.6,1.5,1571.1,3409.8,274.8,30.2,72.9,66.6,P
Yash,33.5,739.7,440.9,740.4,414.4,1.3,2239.9,3898.8,580.9,41.3,73.6,49.6,P
Yash,33.1,737.3,426.6,730.3,408.5,0.8,1815.6,3395.7,235.6,28.3,54.3,49.9,P
Yash,49.8,731.7,418.6,739.3,453.2,1.6,2888.7,4737.1,228,34.2,79.8,33.2,P
Yash,33.3,743,458.2,744.3,471.1,0.6,1086,2083.7,88.3,18.5,35.8,50.1,P
Yash,33.1,725.2,464.3,735.9,460.7,0.5,953.8,1866.8,40.8,16.2,31.5,49.8,P
Yash,33,724.3,463.7,705.9,463.1,0.9,1701.3,2915.8,486.8,27.3,51.2,50.3,P
Yash,33.3,719,493.5,740.5,489.6,1,2114.6,4016.9,212.2,34.5,61.3,49.4,P
Yash,49.8,704.1,481.1,727.9,504.6,1.8,1273.4,2113.9,179.8,32.7,58,66.3,P
Yash,33.3,729.9,496.2,741.7,489.2,0.6,1194.1,2347.9,40.3,20.3,37.9,49.9,P
Yash,33.2,748.9,472.2,760.5,466.1,0.6,1077,1742.9,411.2,21.8,36.2,50.2,P
Yash,215.9,735.6,484,759,420.5,2.6,73590.4,315127.6,323.9,885.7,5286.9,69.3,P
Yash,49.7,749.9,441.6,768.8,447.9,1,1063.6,2781.2,0,19.6,50.8,67.1,P
Yash,66.5,705.8,418.6,755.3,408,2.4,3202.5,5699.2,481,37.3,105.7,50.1,P
Yash,49.9,748.8,414.5,659.8,438,4.2,4350.9,9242.4,402.6,86.1,156.1,33.2,P
Yash,33,649.3,386.9,625.9,386.5,1.2,2164,3838.6,489.4,34.6,64.2,51,P
Yash,49.9,646.9,396,699.7,396.5,2.7,5175.4,7783.9,679.1,51.5,132.7,32.8,P
Yash,66.4,698.2,419.8,633.6,434.9,2.8,4076.6,7517.8,239.1,48.6,140,49.7,P
Yash,83.1,714.6,425,520.7,512.9,9.3,8220.2,11471.9,131.6,129.3,323,40.5,P
Yash,32.8,551.3,471.8,532.8,488.2,1.1,2731.2,4374.8,1087.6,41.4,70.3,49.4,P
Yash,49.9,548.6,489.8,563.3,531.5,2,1739,3197.1,380.2,43.7,86.4,67.3,P
Yash,99.6,568.6,519.7,698,463.8,6.8,6010,11988.9,190.2,85.4,230.8,49.8,P
Yash,33.2,718.2,443.5,688,449.9,1.6,2747.8,4799.1,696.4,46.3,85.7,50,P
Yash,49.8,701.2,445.5,727.8,444.5,1.4,853.3,1973.5,182.1,25.5,40.1,67,P
Yash,49.8,431.4,550.6,374.8,561.4,2.6,4375.8,7454.3,177.3,54.7,125.1,33.4,P
Yash,49.7,378.5,556.8,483.5,540.6,4.8,4574.2,10248.8,541.6,100.8,172.4,33.2,P
Yash,66.6,473.6,533.7,613.8,511.2,7,7077.6,13105.5,177.7,100.1,244.9,50,P
Yash,49.8,608.5,507.6,643.8,501.7,1.8,1275.5,3160.6,143.3,33.8,51.7,33.3,P
Yash,49.7,641.4,502.4,565.9,520,3.5,6133.9,10243.3,405.9,75.2,174,32.8,P
Yash,82.9,570.5,518.6,381.3,576.7,8.9,6087.8,13896.4,370.9,110.9,253.3,60,P
Yash,66.3,371.2,576.1,291.9,593.4,4.1,4746.8,8883.9,82.8,67.9,162.5,50.5,P
Yash,49.7,297.3,588.6,343.3,604.3,2.3,4023.4,6640.1,105.3,45.9,111.9,33.2,P
Yash,66.4,343.1,605.4,583.2,525.9,12.1,9121.4,17223.5,401,175.4,331.3,50.6,P
Yash,66.1,575.2,521.5,440.5,556.8,6.3,4401.7,11585.7,593.2,132.1,196.3,49.8,P
Yash,49.7,440.4,555.3,379.8,566.4,2.9,2046.7,4712.1,518.1,58.8,91.1,66.6,P
Yash,49.7,383.8,561.9,363.8,564.4,0.9,1734.1,2821.7,169.6,19,46.2,33.4,P
Yash,49.6,366.7,561.2,299.1,573.2,3,2356.5,5858.6,289.3,64.9,97.8,66.6,P
Yash,66.5,306.6,572.7,469,548.6,7.6,8501.6,15536.5,547.9,116.5,304.3,49.7,P
Yash,149.4,468.6,548.3,410.2,540.7,3,2027.9,7844.8,95.8,26.6,126.3,22.4,P
Yash,49.9,422.2,545.1,407.6,552.1,0.7,623.1,1287.1,290.8,16.2,24.6,66.6,P
Yash,66.7,407.8,556,597.3,525.6,9.5,7508.4,15050.9,555.8,133.7,318.3,50.2,P
Yash,49.7,596.1,520.4,564.7,524.3,1.6,1092.3,2346.8,322.7,31.1,48.4,66.8,P
Yash,49.8,568.7,527.8,552.4,525.5,0.7,1701.7,2586.2,453.6,16.4,39.9,33.4,P
Yash,116,552.1,524.4,1036.4,445.7,25.1,7672.4,17851.4,168.5,216.7,403,42.8,P
Yash,66.1,897.2,439.5,830.2,427,3.4,2591,5747.8,122.7,59.2,119.1,49.9,P
Yash,50.2,775.3,448.2,794.6,442.1,1,1153.2,2412.3,416.8,19.9,47.5,66.5,P
Yash,33.3,783.4,413.5,794.8,411.7,0.9,993.9,1976.2,11.7,32,32.1,0,P
Yash,50.1,779.8,412.5,800.2,409.8,1,885.8,1540.4,77.3,21.3,37.1,66.7,P
Yash,49.5,812.6,409.5,824.2,405.8,0.6,553.4,1054.1,239.1,12.3,18.9,67,P
Yash,49.3,786.1,401.3,801.7,395.8,0.9,818.7,1403.5,74.4,18.3,32.6,66.4,P
Yash,49.9,799.3,409.9,828.5,399.2,1.5,1547.8,3476.8,515.4,31.1,71.9,67.2,P
Yash,50,798.1,387.8,814.5,383.7,1,747.7,1380.1,275.1,17.9,27.3,66.3,P
Yash,66.2,821.2,395.8,851,392.8,1.5,1224.8,3296.9,148,28.4,63,75.1,P
Yash,33,840,381.8,855,375.4,0.7,1697.6,2671.3,723.9,25.2,44.7,51.1,P
Yash,66.4,842.5,373,710.2,402.5,6.4,6256.8,14652.9,264.3,95.4,257.5,49.9,P
Yash,49.7,714.2,394.8,738.8,392.6,1.1,1520.2,2519.7,713,26.4,55,66.6,P
Yash,49.9,736.5,394.8,841.7,385.2,5.3,5853,11264.4,891.4,100.3,191.6,33.2,P
Yash,33.6,844.1,391.4,855.4,389.4,0.6,1038.2,1918,158.4,17.2,31.9,49.5,P
Yash,33,847.4,388.3,860.3,384.3,0.6,1584,2572,596,22.4,37.4,50.6,P
Yash,83.1,863.5,386.6,641.4,483.9,10.8,9843.9,17134.9,529.1,153.6,386.2,39.9,P
Yash,49.8,690.2,476.8,746.8,470.2,2.8,3116,8113.8,609.8,58.6,146.4,66.6,P
Yash,66.2,711.7,457.9,647.5,479.6,3,4215.8,8065.9,302.6,47.9,140.3,50.2,P
Yash,49.8,640.9,463.2,633.1,508.7,1.9,2149.7,4047.8,495,43.2,97.2,67.5,P
Yash,49.7,641.7,497.5,667.1,424,3.5,3272.9,5505.8,284.2,73.3,153.5,66.6,P
Yash,49.9,655,427.2,706.7,407.2,2.7,2492.4,5064.2,298.8,51.9,118.8,66.7,P
Yash,49.7,709.3,404.5,727.4,400.9,0.8,811.3,1416.8,193.1,17.4,37.2,66.9,P
Yash,66.6,724.7,401.5,640.3,429.2,4,5534.2,10144.6,707.2,63.3,191.3,49.9,P
Yash,50.1,642.6,431.1,659.4,455.2,1.5,1093.5,2146.6,133.9,29.4,44.3,66.3,P
Yash,33.3,652.2,479.8,639.1,484.9,0.3,1380.6,2658.3,102.8,24.1,39.9,49,P
Yash,66.8,732.5,500.9,758.1,500.3,1.4,1522.5,3056,174.7,22.1,54.9,49.9,P
Yash,33.6,745,502.1,740,480.7,0.4,2052.1,3458.4,645.7,33.2,60.6,49.7,P
Yash,49.4,726.8,504.1,680.6,508.7,2.1,3566.5,6163,237.8,44.3,102,32.8,P
Yash,50,672,500.4,588.6,476.5,3.8,2820.7,7318.8,545,81.2,120.7,33.2,P
Yash,66.5,604.6,472.9,722.8,513.3,6.4,7178.5,13213.6,505.6,89.1,258.1,50.3,P
Yash,49.9,709.7,479.7,723.5,490,0.9,647.1,1197.2,67.7,18.2,25.2,33.5,P
Yash,50.3,740.4,497.5,773.4,490.3,1.6,1559.7,3658.6,410.9,36,77,66.1,P
Yash,32.8,750.9,470.2,765.1,470.7,0.7,1570.2,2673.2,467.1,22.4,39.9,50.1,P
Yash,33,740.4,462.3,752.5,459.7,0.5,1134.6,1953.5,315.8,21.5,35,49.6,P
Yash,33.2,742,462.8,749.9,455.1,0.4,1090.2,1541.5,639,18.8,30.8,49.6,P
Yash,33.1,746.3,452,763.5,448.9,0.7,1475.4,2889.7,61.2,26.3,49,49.5,P
Yash,116,786.6,476.9,942.4,356.6,9.9,3532.6,6996.6,126.9,70.4,243.7,57.3,P
Yash,66.3,891.5,327,966.1,302.9,5.7,4462.4,7733.8,7.7,60.8,153.6,50,P
Yash,49.8,887.4,326.4,908,343.1,1.4,2511.2,4304.2,159.7,31.5,61.5,33.4,P
Yash,83,885.9,356.6,706.9,368.5,8.3,6758.3,15429.4,289.9,101.2,273.9,39.9,P
Yash,49.9,718.2,371,758.4,387.7,2.2,3582.2,5238.9,852.1,44.1,98.4,33.5,P
Yash,66.4,761.6,385.5,876.3,348.1,6,5925.9,10225.3,88.9,83.9,221.1,49.8,P
Yash,82.9,871.4,340.7,660.2,432.4,10.5,7542.2,18771,1.5,129.2,314.8,40,P
Yash,50.3,669,415.7,615.5,434.1,2.6,2466.3,4752.8,405.8,52.8,117.8,66.3,P
Yash,49.8,635.2,421.4,588,451.3,2.4,1866.8,4826.8,351.1,53.8,80.2,66.7,P
Yash,49.8,591.5,443.8,675.9,401.1,4.5,4285.2,9570.7,594.2,91.3,150.2,32.3,P
Yash,49.7,621.2,406.2,560.6,434.9,2.9,5444.9,8563.4,455.4,62.6,150.4,34.3,P
Yash,49.8,561,433.1,598.4,433,1.7,2097.9,5273.1,249.4,36.2,95.6,66.6,P
Yash,66.3,602.9,428.7,631,509.1,4,5435.5,10061.2,516.7,60.5,188.9,50,P
Yash,33.3,632.2,508,609.2,506.8,1.2,2101.3,3572,630.5,34.7,63.8,49.9,P
Yash,49.8,613.7,506.6,641.6,498.5,1.4,1668.4,2940.1,492.9,28,52.9,33.7,P
Yash,49.9,643.2,492.7,609.2,505,1.7,1697.4,3721.1,318.1,34.4,58.4,33.6,P
Yash,33.4,612.7,500.8,602.1,505.1,0.5,1319.3,2087.4,551.2,17.7,31.2,50.6,P
Yash,50,602.6,505.7,493.4,478,5,4027.1,10157.3,483.1,106,165.6,33.2,P
Yash,49.7,464.3,485.8,464.4,501.3,0.7,1756.3,2546.9,231,16.2,42.3,32.9,P
Yash,66.2,464,500.7,626,494.7,8,6776.5,13323.1,303.2,115.7,228.2,49.8,P
Yash,33.4,624,490.2,614.4,495.8,0.6,1076.3,1637.3,515.2,17.4,30.9,49.9,P
Yash,49.8,611.8,500.4,640.4,487.8,1.6,1603.5,3297.8,254.5,30.2,52.4,33.9,P
Yash,33.4,644.8,478.5,664.9,473.6,0.9,1743.3,3248.5,238.1,31.5,57.6,49.5,P
Yash,33.5,754.5,463.3,761,451.2,0.6,836.6,975.5,697.7,31.4,38,49.6,P
Yash,49.8,740.6,433.4,752,430.3,0.6,651.4,1292.5,181.2,12,19.3,33.4,P
Yash,49.7,775.8,420.9,803.9,417.7,1.4,1711.4,3440.5,807.7,28.7,66.8,66.9,P
Yash,33.4,777.7,416.8,794.9,411.8,0.9,1652.2,3100.1,204.4,26.4,49.2,50.3,P
Yash,49.8,775.3,418.7,798.1,417.5,1.2,1035.5,1944.2,315,21.4,47.8,66.9,P
Yash,33.3,774.3,404.7,791.5,398.7,0.9,1641.5,2732.4,550.5,27.6,50.2,50.1,P
Yash,66.4,786,405.3,715.2,433.4,3.5,5337.8,9974.3,413.7,55.4,179.6,50.1,P
Yash,49.8,723.6,434.1,805.5,406.5,4.2,4825.4,9540.5,111.9,80.9,158.1,33.4,P
Yash,49.9,813.3,399.7,836,396.8,1.1,1266.3,2276.6,694.9,23.6,49.6,66.8,P
Yash,83.3,824.2,388.1,632.2,475.1,9.3,8196.9,18038,164.8,128.7,322.8,39.8,P
Yash,49.9,658.1,486.1,688.2,487.6,1.5,1787.7,2834.8,657.8,32.2,56.9,33.6,P
Yash,82.7,732.2,492.8,691.5,492.5,1.9,834.4,1441.6,137.2,20.7,43.3,40.5,P
Yash,49.8,671.2,458.6,745.6,440.2,3.6,2910,5477.2,159.7,75.5,131.8,66.9,P
Yash,49.9,690.4,451.4,740.4,433.4,2.6,5117.3,7689.1,547.1,51.4,132.9,33.2,P
Yash,49.8,713.1,422.9,741.1,413.8,1.5,2558.4,4142.8,98.1,28.8,69,33.2,P
Yash,33.3,738.2,417.4,711.2,420.9,1.5,2399.5,4530.2,268.8,40.3,75.6,50,P
Yash,33.2,716.4,412.7,699.2,418.3,0.8,1503.6,2557.1,450.2,27.6,49.2,51,P
Yash,49.8,695.7,419.4,782.9,397,4.5,5571.4,10281,334.3,85.1,174,33.3,P
