Participant,Event Duration [ms],Saccade Start Position X [px],Saccade Start Position Y [px],Saccade End Position X [px],Saccade End Position Y [px],Saccade Amplitude [°],Saccade Acceleration Average [°/s²],Saccade Acceleration Peak [°/s²],Saccade Deceleration Peak [°/s²],Saccade Velocity Average [°/s],Saccade Velocity Peak [°/s],Saccade Peak Velocity at [%],Label
malayaz,66.5,774.4,1003.1,1023.4,939.8,2.1,13475.6,26873.4,342,280.8,417.9,50.5,N
malayaz,896,1061.4,955,765.2,2201.2,5.3,309696.7,4657335,45.6,4180.8,44512.9,7.4,N
malayaz,2273.8,490.1,2209.9,1207.7,821.5,3.6,255911.9,5920964.3,8.9,3240.5,87562.6,27,N
malayaz,1875.6,458.1,894.4,754.1,562.5,2.4,131650.4,1962220.8,4.3,2068.2,28837.9,28.3,N
malayaz,149.4,-212.4,1358.2,406.7,809.5,3.4,41318.1,143573.2,2714.5,930.9,1988.3,44.4,N
malayaz,1078.9,424.9,824.3,835.7,619.3,1.5,182552.3,1361375.6,40.5,2767.9,23953.1,33.8,N
malayaz,414.6,487.4,661,952.4,2028.9,8.1,200123.7,2011082.3,19.5,2775.6,18714,56,N
malayaz,581,919.7,1996.6,193.4,532.5,10.9,13526235.7,237837672.6,1428.1,146385.8,2598283.1,74.2,N
malayaz,82.6,647.8,387.2,465.6,772.1,7.2,20304.4,43027.5,4319.4,279.4,691.6,60,N
malayaz,99.5,380.4,868.9,997.3,786.4,4.3,37543.6,71549.1,587.7,471.3,1450.3,33,N
malayaz,232.6,720.8,748.5,506.6,1224.6,6.4,48474.6,252202.3,31.5,521.1,2216.1,42.9,N
malayaz,315,628.4,1522.3,986.2,847.2,7.5,60903.5,424173.8,6,741.7,5408.2,5.2,N
malayaz,913,519.2,872.9,-5,820.3,9.8,473143.2,9649096.4,11.1,6434.9,98244.1,14.6,N
malayaz,332.2,267.6,1311.1,321.4,2757.8,1.5,32153.9,108093.4,23.5,369.6,1087.5,35.1,N
malayaz,331.7,314.9,3058.7,792,835,11.8,141010.3,768617,73.9,1751,7346.1,75,N
malayaz,66.2,344.5,984.8,304.2,1045.7,0.7,15059.2,30449.9,49.6,147.6,382.1,49.9,N
omkar (2),49.5,637,332.8,689.9,316.3,1.9,2149.9,4310.1,824.7,63.2,111.3,67.1,Y
omkar (2),33.3,623.5,332.3,594.2,338.9,1,2563.2,4101.4,1025,49.3,83.3,49.9,Y
omkar (2),66.1,428.3,296.5,496.9,326.4,1.8,5025.2,10173.4,578.5,66.1,145.7,50.1,Y
omkar (2),49.6,460.7,281.9,491.1,291.3,0.8,1157.2,2683.2,13.1,31.2,44.4,33.3,Y
omkar (2),49.6,467.6,306.3,509.8,316.4,0.9,2161.7,2975.4,1569.1,41.6,84.1,67.2,Y
omkar (2),33.2,457.6,289.3,499.2,299.9,0.9,4006.4,6616.2,1396.6,64.6,119.3,50,Y
omkar (2),49.7,454.5,303.7,515.1,310,1.3,6839.3,10338,2.3,58.7,171,33.2,Y
omkar (2),66.1,475.4,305.5,513.8,305.9,1,5016.4,10905,4.4,46.4,144.5,49.7,Y
omkar (2),49.9,475.5,319.9,522.3,331.7,0.9,3191.5,3932.9,1812.3,54.7,99.5,66.5,Y
omkar (2),49.6,545.4,319.8,580.8,322.9,0.9,2829.1,4776.1,4.3,33.5,80.1,33.4,Y
omkar (2),49.5,567.4,329.7,607,340.8,1.2,2255,3784.6,1036.2,45.4,71.5,32.6,Y
omkar (2),49.8,579.8,338.7,623.8,351,1.3,2054,3046,825.9,44.4,81.3,67.6,Y
omkar (2),50,500.8,371.7,573.1,380.5,1.8,9635.2,13197.3,2788.6,76.2,212.9,33.1,Y
omkar (2),66.4,404.4,416.1,479.3,424.7,1.9,5682,11508.2,968.2,72.2,158.9,50,Y
omkar (2),50,406,240.5,452.1,254.9,1.1,3221.2,4723.5,1345.4,55.1,105.7,66.1,Y
omkar (2),66.8,395.8,245.6,452.8,261.9,1.4,1021.5,2026.4,339.7,30.7,77,75.1,Y
omkar (2),49.7,475.3,290.2,523.1,298.5,1.3,3881.7,5468.7,1581.1,49.6,102.6,33.8,Y
omkar (2),49.5,516.1,314,584.4,335.7,1.7,5629.1,9230.6,507.5,70.7,157.6,33.5,Y
omkar (2),49.8,527.9,327.9,515.4,315.5,0.7,1088.5,1454.9,853.9,28.4,36.3,33.4,Y
omkar (2),49.8,514.7,287.1,546.4,283.5,1,6485.6,10262.3,2574.1,64.3,129.4,33,Y
omkar (2),49.8,509.6,259.1,555.7,267.2,1.2,3254.6,5950.2,651.7,46.5,90.6,33.2,Y
omkar (2),49.8,543.2,276.6,540.3,288.8,0.7,550.1,1114.5,107.2,13.5,18.1,66.4,Y
omkar (2),66.5,521.4,328.3,549.9,328.5,1,1733.5,6170,0.7,31.4,94.6,74.8,Y
omkar (2),33.2,544,313.5,576.1,320.2,0.8,2928.1,5624,232.2,47.8,92.8,49.1,Y
omkar (2),33.5,578.8,316.4,596.7,320.9,0.3,1507.9,3005.4,10.3,26.6,49.8,51.2,Y
omkar (2),66.5,501.8,335.9,627.3,368.6,3.3,9273.2,18267.4,750.8,99,282.4,50.4,Y
omkar (2),33.4,359.8,302,379.5,298.1,1.3,2185.2,4241.7,128.8,55.4,56.4,0,Y
omkar (2),49.9,333,264.3,362,265.7,0.9,1575.1,3093,137.5,29.3,47.1,33.4,Y
omkar (2),32.8,393.8,267.3,427.2,266.5,0.9,2980.2,5545.6,414.9,51.8,96.1,48.9,Y
omkar (2),49.4,329,304.3,396.3,308.5,1.8,3725.1,6524.2,180.9,70.1,128.8,33.7,Y
omkar (2),33.2,425.1,274,455.5,274.2,0.5,3002.3,4902.7,1102,42.2,81.6,51.8,Y
omkar (2),49.9,463.5,234.8,505.1,252.4,1.3,6533,10363.8,0.9,60,149.1,33.1,Y
omkar (2),49.7,471,247.7,525.5,263.4,1.4,3028,6717.4,1000.6,54,134.4,66.7,Y
omkar (2),33.6,504.5,289.8,524.2,287.4,0.2,3463.9,5262.3,1665.4,44,55.1,49.3,Y
omkar (2),49.9,511.3,270.2,535.7,262.6,1,6869,12002.3,551.8,70.2,130.8,33.7,Y
omkar (2),33.1,503,248.9,540,259.1,0.3,4083.8,6034.1,2133.6,57.1,105.7,50.5,Y
omkar (2),49.9,491.9,238.5,496.4,223,0.7,748.6,1234,397.1,20.1,25.2,33.7,Y
omkar (2),33.3,508.7,213.6,477.4,196,0.3,3876.9,6981.3,772.5,56.6,102.4,48.6,Y
omkar (2),33.2,432.2,225.8,473.6,240.5,1,4535.3,7014.2,2056.4,63.3,121.2,50.3,Y
omkar (2),49.3,498.4,246.3,546.9,260.8,1.5,2311,6503.8,29.4,54.2,124.5,66.3,Y
omkar (2),50.1,510.1,280.5,536.2,281.8,0.6,1283.5,3253.8,173.6,38.1,42.1,0,Y
omkar (2),32.8,490.3,255.2,525.1,258.8,0.9,3184.7,6366,3.4,51.1,100.9,48.8,Y
omkar (2),32.9,531.5,251.8,559.1,250.6,0.6,2477.9,4340.4,615.5,43.9,78.9,49.1,Y
omkar (2),33.2,524.9,234.8,537.5,236.1,0.9,1222.1,2435.8,8.3,22.1,35.2,49.8,Y
omkar (2),49.9,529.5,233.3,567.6,240.6,1.2,2319.8,4383.3,456.4,38,71.6,33,Y
omkar (2),33.3,596.2,249.2,619.6,250.3,0.7,2089.5,3651.1,528,34.1,64.4,50.5,Y
omkar (2),116.5,625.2,269,689.1,300.4,2,2438.5,6906,1.4,31.2,124.4,71.5,Y
omkar (2),49.9,652,425.1,697.7,424.5,1.5,4646.8,6535.1,915.5,46.1,116.3,33.7,Y
omkar (2),33.5,476.6,175.8,522.2,185.7,1,4879.4,8291.4,1467.5,70,131.1,48.9,Y
omkar (2),66.4,399.4,203.7,514.2,236.1,2.2,5983.2,11836.6,287.8,89.6,191.8,49.9,Y
omkar (2),49.8,491.9,195.6,551.6,210.2,1.5,2639.9,4969.5,869.8,58.8,126.1,67.4,Y
omkar (2),50.1,535.4,213.1,591.6,232.4,1.4,2850.7,5656.5,906.3,56.8,129.3,66.2,Y
omkar (2),66.4,536.5,236.9,564.5,240.3,0.9,1117.4,1999.8,491.2,21.4,31,75.5,Y
omkar (2),49.8,569.1,252.4,632.6,271.9,1.7,2701.1,4142.6,992.3,66.8,126,67.2,Y
omkar (2),66.4,529.6,319.9,630.4,342.4,2.6,8159.2,15052.8,1820.4,75.3,253.2,50.3,Y
omkar (2),33,560.9,318.3,598.1,320.6,0.4,3515.3,6665.7,364.9,55.5,103.2,50.4,Y
omkar (2),33.1,549.3,264.1,518.4,254.2,0.8,2532.1,4238.2,825.9,55.2,89.9,50.1,Y
omkar (2),50,464,260.3,484,261.8,0.8,1230.9,2821.5,13.2,30.2,34.4,0,Y
omkar (2),49.9,490.9,267.3,565.9,289.8,1.8,3448.3,5418.2,1879.4,75.5,134.4,66.2,Y
omkar (2),33.1,504.3,249,538.9,245.9,0.9,4076.6,5591.1,2562.2,49.6,96,50.4,Y
omkar (2),66.4,512.7,257.9,565.9,278.9,1.2,3156.6,5798.2,626.8,44.6,110.8,49.3,Y
omkar (2),33.2,603.4,288.1,646.7,287.8,1.2,3795.7,7585.8,5.7,68.7,120.4,50.1,Y
omkar (2),49.9,652.7,278.3,701.5,289.4,1.4,5884.3,8603.6,1636.9,58.3,140.6,33.1,Y
omkar (2),49.7,657.5,307.1,751.3,310.4,2.8,5475.4,9957.6,423.7,91,179,33.6,Y
omkar (2),33,686.8,269.2,724.9,275.5,0.7,3303.8,5511.4,1096.2,63.3,108,49.9,Y
omkar (2),49.9,658.3,224.9,693.1,254.1,1.7,3305.7,5701,329.3,44.7,93.2,33.9,Y
omkar (2),82.9,344.3,386.8,576.8,497.8,7.7,9868.3,22916.9,1465.5,161.8,410.1,60.4,Y
omkar (2),66.4,1103.9,535,875.7,523.9,5.3,11255.7,20478.3,738.9,167,368.6,49.3,Y
omkar (2),165.8,1025.1,546.8,-218.3,231.7,22.9,37918.3,198398.4,4.3,857.2,2430.9,49.9,Y
omkar (2),83,187.5,299,-625.4,1.9,7.9,44491.8,85946.1,5949.4,601.7,1646.1,40,Y
omkar (2),83,-426.5,66,386.2,304.1,10.9,32664.2,52914.7,3519.4,480.5,1356.6,40.2,Y
omkar (2),83.4,395,358.6,868,450.5,12.2,14073.3,20409,1289.2,270,594.1,39.9,Y
omkar (2),83,794.3,448.7,24.5,392.3,15.8,19348,41020.2,328.3,433.8,838.6,39.5,Y
omkar (2),282.1,158.6,407.7,771.6,483.3,12.7,9955.1,33988.3,589.5,382.9,925.8,11.7,Y
omkar (2),83.2,564.1,481.8,784.3,535.7,5.6,14252.3,27569.6,661,167.4,517.5,40.3,Y
omkar (2),49.9,394.8,508.7,372.5,500.8,1.3,3210.2,6404.4,15.9,65.7,65.8,33.2,Y
omkar (2),49.7,453.5,471.4,475.5,452.6,1.2,2106.3,3126.7,1123.6,31.7,64.6,67.1,Y
omkar (2),82.6,480.8,406.8,293.1,396.5,3.9,7697.2,17593.7,890.3,106.6,318.8,40.3,Y
omkar (2),50.1,267.5,391.5,373.1,390,2.3,7186.6,12831.8,680.2,99.2,211.5,33.8,Y
omkar (2),49.9,345.2,393.3,399,387.4,1.7,1820.5,4349.6,33,51.2,75.3,66.6,Y
omkar (2),66.5,455.2,401.5,303.1,428.3,3.6,7756.9,14423.8,887,117.6,248.2,25.1,Y
omkar (2),66.5,290.3,438.5,307,555.9,5.6,7153.4,13181.3,366,86.6,244.2,49.4,Y
omkar (2),50.3,348.8,576.9,332.1,530.5,1.9,2048.4,4228.4,83.6,47.8,73.8,33,Y
omkar (2),83.4,322.1,512.8,691.7,544.5,8.4,14305.7,23153.9,518.5,214,575.4,40.2,Y
omkar (2),132.5,615.5,543.1,48.8,472.7,9.7,11631.4,39879.8,787.5,206.2,709.3,62.6,Y
omkar (2),82.7,112.1,499.4,257.8,521,2.3,11822.6,23988.3,492.5,104.6,383.4,59.8,Y
omkar (2),49.7,294.7,515.3,245.7,460.7,2,4600.6,8340.4,519,70.8,138.8,33.9,Y
omkar (2),82.9,243.3,467.9,525.6,501.6,5.8,12725.9,21839.5,0.6,180.6,499.2,40.6,Y
omkar (2),66.4,527.8,502.4,272.8,492.3,5.2,13982.4,27616.2,3450.7,183.6,445.9,50.6,Y
omkar (2),49.6,346.9,486.4,313.9,491.5,0.7,1995.6,3149.7,1284.6,33.4,56.4,32.8,Y
omkar (2),66.1,298.1,473.5,311.1,507.9,1.7,2549.4,4605,922.1,30.1,73.8,50.6,Y
omkar (2),66.1,259.5,498.2,327.3,504.1,1.4,6608.1,13474,118.4,59.2,205.3,49.7,Y
omkar (2),66,288,494.1,369.1,494.8,1.9,4976.1,10307.7,23.4,57.8,180.5,49.9,Y
omkar (2),66.7,249.7,491.1,420.5,498.7,3.4,10582.4,20103.3,464.9,124.5,372.5,49.7,Y
omkar (2),49.8,352.1,497.8,384.1,503.5,0.2,616.7,1231.9,1.5,24.6,45.1,66.7,Y
omkar (2),49.6,310.6,490.1,372.3,518.1,1.5,5270.2,8265.8,1222.2,67.5,148.1,33.1,Y
omkar (2),49.9,413,511.8,449.8,502.5,1,2225.2,2928.6,1164.4,43.4,65.8,33.1,Y
omkar (2),66.4,495.8,436.5,599.5,457.9,2.5,6013.3,11122.3,981.8,83.7,185,49.9,Y
omkar (2),49.7,690.2,506,706.6,507.5,0.1,846.9,1175.7,584.7,17.2,25.4,66.7,Y
omkar (2),50.1,714.7,484.2,729.3,467.7,1.5,1020.4,1663.1,46.1,29.4,39.9,66,Y
omkar (2),33.2,621.3,430.6,636,431.8,0.5,1411,2436.3,385.7,21.8,40.5,50.4,Y
omkar (2),50,514,434.7,579.8,449.9,1.5,3824.6,7407,1466,67.2,115.3,33,Y
omkar (2),49.7,580.1,449.3,638.8,455.9,1.4,3072.4,8297.1,17.5,62.7,151,66,Y
omkar (2),49.9,602.3,455.2,633.8,460.9,1,3945.7,5865.5,859.4,34.7,85.3,34,Y
omkar (2),49.6,627.6,487.6,672.2,490.9,0.7,2301.8,4424.9,964.5,45.5,74.6,33.3,Y
omkar (2),99.8,660.9,489.9,601.2,470.8,0.9,2475.2,3995.6,723.2,34.7,83.1,83.5,Y
omkar (2),365.1,565.1,454.5,510.1,447.1,1.3,2570.6,12099.5,2.4,34.4,227.3,31.9,Y
omkar (2),66,423.3,451.2,511.7,441.7,2.2,6152.8,10966.7,499.5,90.1,160.1,25.2,Y
omkar (2),49.9,475.2,445.3,351.3,446,2.6,6834.3,13924.2,412.8,117.8,222.6,33.4,Y
omkar (2),66.4,399.5,461.6,460.9,463.4,1.7,6050.6,12657.7,651.6,59.7,183.6,50,Y
omkar (2),49.9,494.1,443.4,532.8,447.6,0.9,2447.6,6496.8,320.5,38.9,107.8,66.7,Y
omkar (2),49.7,495.7,446.1,513,446.2,0.8,1450.5,1805.6,1260.6,20,34,33.2,Y
omkar (2),49.6,423.4,446.6,541.8,462.2,1.7,9144.3,14911.1,2104.8,114.5,252.8,33.3,Y
omkar (2),33.6,499.9,466.3,525.3,463.3,0.7,2061.9,4110.3,13.5,38.6,70.8,49.5,Y
omkar (2),33.1,472.4,439.9,492.6,458.8,1,2353.6,4438.2,269,43.2,77.1,50,Y
omkar (2),99.5,456.7,461.6,873.8,449.5,11.1,9317.2,23047,1288.3,199,449.1,50.4,Y
omkar (2),83,839.6,456.4,438.6,470.7,10.2,14615.2,26258.5,435.1,228,609.2,40.1,Y
omkar (2),414.8,472,480.7,1145.1,475.2,16.5,7986.3,26611.8,105,203.8,683.8,43.9,Y
omkar (2),49.5,410.2,480.9,447.9,483.4,0.9,2665.7,4752.3,1038.2,38.1,70.9,33.1,Y
omkar (2),49.4,455.7,478,500.9,485.3,0.8,3231.5,4906.4,950.8,47.3,95,33.6,Y
omkar (2),50,480.5,504.1,537.4,507.1,1.4,1812.9,4643.6,151.6,56.5,80.7,66.1,Y
omkar (2),33.1,510.3,481.8,545.3,489.5,0.1,4337.1,8549,125.1,71,99.7,50.1,Y
omkar (2),33,598.7,495.2,639.4,498.3,1.2,3815.4,7612.4,18.5,62.2,115.3,49.6,Y
omkar (2),132.9,633.9,494.3,648.5,477.3,1.4,1342.6,4014.4,4,17.7,44.5,12.8,Y
omkar (2),66.2,594.4,498.3,668.4,493.4,2.5,7053.6,15238.3,1633.2,83.6,198.2,49.8,Y
omkar (2),66.4,649.7,481,689.3,476.8,1.1,2194.1,3046.3,651.1,42.1,79,49.6,Y
omkar (2),365,628.3,424.8,-480.3,346,17.1,41274.9,201972.6,11.7,786.1,4209.7,22.7,Y
omkar (2),83.4,32.1,474.7,490,543.1,8.3,14606.8,31794.6,366.9,289.8,690.7,39.8,Y
omkar (2),66.5,586.3,574,436,626.9,4.7,7904.2,16106,1020.1,126.8,240.3,50.1,Y
omkar (2),49.7,501.7,625.7,515.6,626.4,0.1,603,1372,11.3,16.7,30.3,66.4,Y
omkar (2),49.7,571.9,574.8,473.6,577.8,2.4,3516.9,8863.2,231.7,93.4,140.1,32.5,Y
omkar (2),33.2,423.2,530.4,446.2,521.4,0.8,2342.2,4048.6,635.7,36.4,66.9,51.3,Y
omkar (2),66.1,426.1,488.4,467.2,489,1.1,4889.9,10367.2,994.3,59.7,116,50.1,Y
omkar (2),66.2,-924.8,228.2,-802.7,208.9,1.4,8132.9,13826.6,49.3,104.3,259,50.3,Y
omkar (2),663.9,-1214.6,10.2,-860,159.8,1.1,463766.7,5858805.5,7.4,6284.4,58215.7,65,Y
omkar (2),82.8,777.1,451,864.7,452.9,3,12822.9,22086.6,3031.5,139.4,371.8,19.7,Y
omkar (2),33.4,489.2,496.5,479.1,502.2,0.2,849.5,857.2,841.8,28.8,32.1,50.3,Y
omkar (2),33.2,465.3,521.2,446.6,521.5,0.2,1531.3,2722.9,339.8,29.1,51.1,50.8,Y
omkar (2),132.5,430.4,556.8,472.1,548.4,1.2,2722.2,5686.7,0.2,34,82.4,87.5,Y
omkar (2),33.4,415.5,531.7,390.3,532.1,1.1,2055.1,4048.3,61.9,70.5,71,0,Y
omkar (2),50.2,437.2,545.2,473.4,542.8,1.8,3459.8,4708.4,1655.3,38.7,82.9,33,Y
omkar (2),215.9,368.2,557.4,436.9,580.2,1.8,4770,13648.6,0.7,58.4,206.6,15.4,Y
omkar (2),49.9,385.5,553,391.1,539.6,0.7,1402.3,2204.6,7.9,20.5,34.8,33.3,Y
omkar (2),49.9,389.7,520.2,446.8,527,1.2,9132.2,14780.3,934.5,85.4,202.9,33.1,Y
omkar (2),66.4,366.5,522.3,447.9,533.9,1.8,6737.6,14746.4,1.1,78.9,203.2,50,Y
omkar (2),49.8,351,528.5,421.6,539.2,1.5,6948.2,9985.8,2099.8,68.5,171.5,33.4,Y
omkar (2),50,368.6,505,428,511.3,1,2256.3,5346,48.4,57.7,82.8,66.8,Y
omkar (2),49.8,428.5,535.4,494.2,537,1.5,2512.2,4851.8,844.2,68.4,131.3,66.9,Y
omkar (2),49.6,392.5,497.4,466.8,501.9,1.4,6433.7,10396.2,1528.6,71.2,165.7,33.1,Y
omkar (2),49.7,451.2,528.2,502.3,530.1,1.2,3836.6,7206.5,466.6,83.1,142.4,33.3,Y
omkar (2),49.8,511.9,552.3,555.4,548.9,1.2,1429.7,3313,18.6,43.3,60.8,66.6,Y
omkar (2),32.9,522.4,515.7,565.7,523.6,0.2,5323.7,9242.7,1404.7,75.4,124.2,49.5,Y
omkar (2),33.1,532.5,511.3,548.3,506.2,0.9,1042.1,2081,3.2,29.2,46.3,50.2,Y
omkar (2),49.8,485.6,508,555.1,514.3,1.7,3749.6,7947.4,418.1,69.5,119.8,33.2,Y
omkar (2),33,519.8,509.3,501.2,507,0.1,1385.8,2077.8,693.8,35.6,52.5,49.8,Y
omkar (2),33.1,445.3,519.4,487.1,523.4,0.6,4774.7,7749.2,1800.2,64,117.6,49.7,Y
omkar (2),49.6,310.9,486,385.6,486.1,1.5,2511.4,6786.5,180.2,72.2,104.9,33.1,Y
omkar (2),66,383,496,441.4,504.8,1.2,4084.6,8692.9,275.1,53.1,129.2,24.3,Y
omkar (2),50,625,1057.8,630.6,1038.8,0.3,1627.7,2671.6,428.7,26.9,49.4,66.4,Y
omkar (2),49.9,509.5,416.3,459.3,363.4,2.3,8699.1,12323.8,1516.8,93.4,202.3,33.1,Y
omkar (2),66.4,516.6,422.3,644.6,416.1,4.5,7576.6,14507.8,38.3,111.1,255.2,50.2,Y
omkar (2),33.4,535,454.3,582,445.7,1.4,4680.5,7547.5,1813.5,69.1,131.1,50.3,Y
omkar (2),33.3,479.2,486.6,520.3,485.2,0.8,3957.2,6137.6,1776.8,64.2,114.7,49.6,Y
omkar (2),32.8,471.2,492.4,459.2,492.1,0.2,1082.9,2086.5,79.3,33.4,34,49.5,Y
omkar (2),49.7,419.8,497.8,456,506.4,0.9,1239.1,3411.3,19.2,36,51.9,33.2,Y
omkar (2),66.2,433.8,501.2,467,506.2,1,3335.5,7101,0.2,34.1,98.5,50,Y
omkar (2),32.9,445.4,526.7,422.8,523.1,0.1,2971,4997.7,944.4,41.2,64.2,50,Y
omkar (2),49.8,396.6,516,444.6,521.3,1.1,7261.8,10427.9,1283,62.5,154.1,33.3,Y
omkar (2),66.4,419.5,521.8,452.6,526.8,0.9,2976.1,6544.7,781.1,38.1,87.2,50,Y
omkar (2),33.2,410.3,521.5,461.6,523,1.1,4546.6,8441.6,651.6,74.5,142.2,50.1,Y
omkar (2),66.4,431.7,518.2,466.4,518.5,0.5,3790,6999.3,7.6,35.9,110.2,24.9,Y
omkar (2),132.6,420.1,547.4,518.7,573.5,2,3646.8,11926.8,0.7,39.2,193.9,75.1,Y
omkar (2),33.1,477.9,555.1,513.3,552.3,0.3,3683.8,6872,495.7,57.7,97.6,50.7,Y
omkar (2),49.8,496.1,539.7,545.1,549,1.2,2452.9,5189.3,158.9,48.5,112.1,66.6,Y
omkar (2),33.2,535.9,550.1,511.2,546.2,0.2,2058.3,3460.7,655.9,39.9,68.8,50.5,Y
omkar (2),33,495.5,554.8,511,549.6,0.6,2189.1,2815,1563.2,30.3,45.3,50.4,Y
omkar (2),232.1,503.8,570.5,161.2,609.2,6.1,1162449.2,7714803,90.1,13070.3,86476.4,50,Y
omkar (2),66.2,463.9,626.1,270,596.8,3.6,16023.9,26984.2,4739.5,177.3,456.3,25.1,Y
omkar (2),66.2,333,592.8,630.2,635.7,6.7,14011.9,28643.3,2.9,229,437.8,50.1,Y
omkar (2),82.8,490.3,630,861.1,685.2,8.5,14445.7,22652.4,2294,244.5,524.2,39.9,Y
omkar (2),66.6,641.3,647.1,867.1,664.7,6.6,11240.6,20819.5,895.6,170,326.1,25.2,Y
omkar (2),66.4,586.2,584.4,746.9,600.9,3,9922.1,16938.8,3460,128.6,263.6,49.9,Y
omkar (2),182.7,619.3,590.4,153.3,558.3,9.2,10221,32054.1,281.6,145.8,752.9,72.7,Y
omkar (2),381.6,288.6,576.8,705.7,566.2,8.8,17051.9,44253.5,1035.5,262.7,1141.1,56.6,Y
omkar (2),50.1,647.1,632.4,713.2,619.3,2.2,2762.6,5320.5,626.8,67.3,112.4,66.3,Y
omkar (2),49.5,700.8,586.6,701.8,574.1,0.5,594.1,913.3,206.4,16.2,24.9,66.4,Y
omkar (2),49.7,672.9,543.4,672.6,526.3,0.9,1061.9,2219.6,10.4,23.6,24,66.5,Y
omkar (2),232.5,618.6,512.9,604.2,521.5,0.7,3169.5,15101.9,0.4,34.3,127.9,85.7,Y
omkar (2),66.4,578.7,524.5,583.1,506.6,0.9,5483.5,12181.7,2.5,62.6,106.4,50.3,Y
omkar (2),49.7,546.7,488.1,597.3,494.6,1.3,8579,13619.2,1184.9,77.4,184.9,33.1,Y
omkar (2),49.8,528.6,534.7,600.4,544.9,1.7,2907.5,5224.1,281.9,75.2,143.5,66.6,Y
omkar (2),66.5,574,477.9,609.6,469.7,1.3,4716.6,10363.3,712.6,52.5,124.4,50.2,Y
omkar (2),182.4,495.7,467.8,543.4,477.9,0.7,2958.8,11406.2,6.9,47.4,179.7,18.2,Y
omkar (2),33.2,522.4,487.1,504.2,488.4,0.1,2129.7,2956.8,1302.5,26.3,50.6,50,Y
omkar (2),49.8,488.2,483.5,558.2,485.2,1.9,7549.1,10747.9,1793.9,75.8,185.2,33.3,Y
omkar (2),33.3,488.1,475.8,505,478.4,0.7,1387.5,1874.5,900.6,39.6,46.7,50.6,Y
omkar (2),49.9,535.9,485.4,577.3,483.7,1.2,2565.8,4311.4,1038.4,41.2,76.4,33.3,Y
omkar (2),132.5,588.2,476.8,609.2,463.7,1.1,1719.2,4768.1,2.2,26,61.4,12.5,Y
omkar (2),99.6,549.6,507.8,559.1,491.8,1.4,1954.8,4360.2,12.9,37.7,56.2,83.5,Y
omkar (2),33.1,575,475.6,601.1,475.9,1.3,1854.7,3642.1,67.2,72.7,73.3,49.7,Y
omkar (2),49.8,582.3,488.3,635.9,496.3,1.5,1923.9,4205.7,13.8,51.8,75.2,33.4,Y
omkar (2),33,635.6,477.1,625,473.7,0.1,1001.1,2001.6,0.7,31,31,0,Y
omkar (2),66.5,577.6,471,591.4,471.2,0.8,411.2,536.8,285.5,11.6,19.3,49.9,Y
omkar (2),49.8,527.3,471.9,514.5,478.8,0.5,554.8,651.3,376.2,18.1,20.8,33.6,Y
omkar (2),49.7,503.7,499.9,552.3,503.5,1.2,1318.3,3311.3,75.3,51.7,68.5,66.6,Y
omkar (2),66.5,450.1,479.4,508.8,475,1.5,5257.7,10541.4,911.6,54.1,152.6,50,Y
omkar (2),33.2,492.4,472.3,513.8,468.2,0.5,3561.5,5910.5,1212.5,50.7,60.5,50,Y
omkar (2),82.9,468.1,463.8,530.5,476.6,1.8,4488,9120.1,830.9,38.8,147.4,60,Y
omkar (2),49.7,472.8,431.4,506.8,435.2,0.8,3568.6,6571.9,1772,47.8,101.9,66.9,Y
omkar (2),33.4,502.4,434.8,549.3,440.8,1.1,4127.8,6134.2,2121.4,80.8,131.4,49.7,Y
omkar (2),49.8,523.2,446.7,561.2,442.3,1,1995.8,5578.8,1.5,38.3,99.3,66.8,Y
omkar (2),49.8,565.1,457.9,586.5,458.5,1.2,2314.9,3715.6,914.2,44.9,60.2,0,Y
omkar (2),49.8,589.8,465.3,624.9,466.2,1.1,1043.2,1504.6,798.4,39.4,54,66.2,Y
omkar (2),83,596,462.2,621.3,460,0.9,1304,2045.9,819.4,16.4,31.5,20.2,Y
omkar (2),49.8,616.5,462.6,640.6,464.2,0.7,1425.8,1873.6,731,25.9,49.1,66.5,Y
omkar (2),33.2,680.6,472.8,657.7,463,0.4,2586.4,4091.1,1081.7,38.2,69.7,49.5,Y
omkar (2),49.8,615.7,439.1,669.3,432.9,1.4,3335.1,5909.9,1482.5,52.8,93.2,33.4,Y
omkar (2),49.8,621.6,435.3,664.2,440.8,1.2,2600.6,5105.9,846.6,44.1,101.3,66.7,Y
omkar (2),49.9,663.3,446.8,696.3,445.1,1.1,1293,2688.5,30.9,34.7,45.9,66.9,Y
omkar (2),531.1,443.6,501.2,972.3,671.1,13.2,10566,39713.6,390.4,308.2,664.4,12.5,Y
omkar (2),49.7,721.9,584.3,767.3,588.4,1.1,2425.2,6625,2,44.7,118.2,67,Y
omkar (2),49.9,277.9,525.8,211.9,416.1,3.9,12118.1,17282.9,5244.6,128.3,284.1,33.2,Y
omkar (2),66.4,412.2,528.9,305.2,466.3,2.7,7381.4,14186.3,1215.9,90.4,236.9,50,Y
omkar (2),116.3,-152.4,352,975.8,682.3,21.9,21433.9,50973.6,2074.5,510.8,1118.5,28.5,Y
omkar (2),99.5,717.1,611.1,1296.9,828.6,14,14598.8,30818.3,3795.5,327.6,620.2,33.5,Y
